charging_station_id,latitude,longitude,station_type,power_output_kw,num_connectors,charging_demand_kwh,num_vehicles_charged,avg_wait_time_minutes,traffic_density,ev_adoption_rate,population_density,time_of_day,day_of_week,weather_condition,temperature_c,grid_load_mw,renewable_energy_share,distance_to_nearest_station,poi_density,user_battery_level,is_optimal_location
CS_6336,12.850470973732548,77.50340194230377,DC Fast Charger,50.0,6,97.6,2,1.5,213.9,30.2,22213.1,1,6,Cloudy,29.7,183.4,61.3,0.34,11.8,66.8,1
CS_6337,12.856980423098307,77.50497856013143,DC Fast Charger,50.0,2,105.7,18,12.1,176.3,8.0,23353.8,4,6,Rain,16.7,136.6,83.4,0.95,15.7,71.7,1
CS_6338,12.938213651404483,77.5629037530043,DC Fast Charger,100.0,5,89.4,4,9.9,371.8,30.9,9889.4,2,2,Cloudy,29.7,139.0,73.2,1.6,29.2,30.1,1
CS_6339,12.885883958633583,77.51505056433477,Level 2,150.0,4,50.8,13,2.8,60.2,36.9,21536.1,20,2,Cloudy,24.9,164.6,45.8,0.13,29.4,46.5,0
CS_6340,12.874238894369944,77.40042771848627,Level 2,7.2,3,64.4,9,5.4,328.7,39.1,11869.6,22,3,Rain,28.8,106.1,31.6,0.86,15.1,82.5,1
CS_6341,12.993571293366,77.6195316075261,Level 2,150.0,8,113.7,4,3.5,440.6,26.1,24245.5,3,5,Rain,29.1,278.9,37.7,0.96,5.4,66.3,0
CS_6342,12.995291523565564,77.62551511244355,DC Fast Charger,100.0,9,83.3,9,1.0,69.7,30.0,10211.5,5,6,Cloudy,26.7,253.3,19.8,0.32,9.1,45.4,0
CS_6343,13.04735512093998,77.62409238140603,DC Fast Charger,150.0,6,116.8,1,2.4,180.8,13.2,11635.2,14,4,Extreme,28.0,357.1,26.8,5.98,10.7,30.6,1
CS_6344,12.925312570091894,77.50350619998315,Level 2,150.0,6,100.3,8,9.6,143.6,18.1,5184.4,3,4,Extreme,22.8,338.7,67.1,0.8,6.8,20.1,0
CS_6345,12.821925527307846,77.55668684199335,Level 2,150.0,8,94.1,1,8.0,499.1,5.4,23449.8,21,3,Rain,27.4,393.3,23.9,2.03,22.4,87.9,1
CS_6346,12.882099915476438,77.507992055453,Level 2,150.0,8,110.4,16,0.5,493.5,32.9,17276.2,3,3,Cloudy,25.1,106.8,76.6,4.84,1.7,89.7,1
CS_6347,13.094001638959044,77.4048109200092,Level 2,7.2,9,79.8,15,0.4,105.9,29.1,11243.5,1,4,Clear,29.9,250.2,30.3,1.29,13.6,52.5,1
CS_6348,12.978877572569811,77.56873468238143,Level 2,22.0,8,112.0,15,9.6,137.6,14.0,7879.5,14,7,Extreme,28.2,150.5,42.6,0.19,28.0,10.2,1
CS_6349,13.012921125440306,77.43712819982521,Level 2,22.0,9,87.4,5,11.5,60.3,22.2,17914.3,15,4,Rain,22.7,240.9,34.0,1.26,23.2,25.5,0
CS_6350,12.802207348887626,77.42401239722744,Level 2,50.0,3,176.1,19,1.7,304.8,30.5,6918.7,13,2,Cloudy,24.1,155.1,36.2,0.59,7.0,32.0,0
CS_6351,12.955461719654757,77.62664972060904,Level 2,22.0,8,66.0,11,2.1,358.6,28.3,7903.8,7,3,Cloudy,24.0,122.0,74.9,2.45,1.8,46.8,1
CS_6352,12.811258597259542,77.40285186072543,Level 2,22.0,6,89.3,19,2.0,344.5,16.2,15122.5,19,7,Clear,27.6,349.0,67.8,0.96,23.2,67.8,1
CS_6353,12.970769063627435,77.68770253308261,DC Fast Charger,22.0,8,90.5,3,0.7,167.0,17.9,7643.1,21,3,Cloudy,28.6,229.5,40.9,3.77,3.7,34.0,0
CS_6354,13.076231254890823,77.55457660923378,Level 2,150.0,2,59.4,4,6.8,141.5,10.4,6816.2,21,6,Cloudy,27.5,305.5,38.8,2.28,0.1,36.1,1
CS_6355,13.090525739150122,77.69490492921184,Level 2,150.0,7,121.8,16,2.3,75.1,9.8,18877.3,18,5,Rain,28.7,133.5,63.7,4.82,1.2,24.5,0
CS_6356,12.962165802616678,77.41739927174181,DC Fast Charger,7.2,7,87.1,12,9.0,334.7,19.2,14223.2,20,1,Clear,25.2,272.6,65.3,0.98,18.5,54.5,1
CS_6357,12.937461441575666,77.57505886465978,DC Fast Charger,150.0,4,28.6,7,10.5,160.5,21.8,5993.6,19,5,Cloudy,24.0,348.5,13.7,3.09,3.9,38.4,0
CS_6358,13.083505128274547,77.50479811079278,DC Fast Charger,150.0,9,120.9,1,12.2,89.9,38.3,5960.2,12,7,Extreme,21.1,367.4,27.3,3.39,6.2,19.6,1
CS_6359,13.002082949599009,77.65304474784429,DC Fast Charger,22.0,6,80.9,11,8.5,209.5,22.7,24209.1,22,6,Extreme,26.2,190.8,56.6,0.12,1.2,47.1,0
CS_6360,12.819469783861523,77.50836682057029,DC Fast Charger,7.2,3,96.9,15,7.8,116.8,11.6,6083.4,4,2,Extreme,24.9,373.4,57.0,0.42,16.2,63.1,0
CS_6361,12.93971767330025,77.47814627371721,DC Fast Charger,7.2,8,120.3,19,3.0,277.8,10.9,13888.9,21,7,Clear,39.5,246.2,25.5,2.68,2.6,48.2,0
CS_6362,12.87207350553929,77.65726593812998,DC Fast Charger,22.0,3,89.1,15,0.1,117.1,17.1,12785.9,17,2,Rain,38.1,174.0,15.3,1.81,7.0,68.0,1
CS_6363,12.940941296434605,77.51239592749599,Level 2,22.0,4,88.8,9,0.6,494.9,37.2,15059.3,15,2,Clear,30.4,265.2,88.4,0.34,14.4,53.0,1
CS_6364,12.93663967160191,77.40504999595818,Level 2,7.2,2,173.9,13,3.8,201.0,32.8,22608.7,13,5,Extreme,23.5,306.5,20.1,2.73,0.6,47.1,0
CS_6365,12.974643440844423,77.5170867302518,Level 2,100.0,4,35.4,18,2.2,263.7,22.3,18520.1,4,7,Cloudy,27.6,124.7,79.8,3.29,15.4,24.0,0
CS_6366,12.907031147104776,77.59635668070328,DC Fast Charger,22.0,6,61.4,17,8.8,318.5,38.5,20566.5,23,7,Extreme,29.3,308.1,38.0,1.46,4.9,41.9,0
CS_6367,12.84928113483678,77.47630786164191,Level 2,22.0,7,67.2,5,4.1,432.8,12.5,13573.1,14,1,Cloudy,17.0,327.2,78.2,7.19,18.2,22.3,1
CS_6368,12.951115830376986,77.52959627772755,DC Fast Charger,7.2,2,153.7,16,0.5,476.6,20.2,16299.1,18,1,Clear,27.9,229.3,60.0,0.79,7.7,17.2,0
CS_6369,13.049060865303728,77.41701454148468,Level 2,100.0,2,80.7,7,3.3,215.1,5.0,6365.0,3,2,Cloudy,21.3,368.8,14.0,2.87,24.5,13.0,0
CS_6370,12.99920366842028,77.57642783745419,DC Fast Charger,100.0,9,107.2,5,8.6,240.6,35.3,6442.6,19,2,Clear,26.3,166.6,82.9,7.09,20.5,21.3,0
CS_6371,12.901510359777564,77.62688847715812,Level 2,50.0,3,85.8,11,9.9,117.9,10.5,22391.5,6,1,Extreme,23.7,157.1,71.6,0.17,16.8,11.4,0
CS_6372,13.080656906827658,77.52399376842034,Level 2,100.0,2,118.1,16,0.9,135.3,38.5,15140.6,22,1,Rain,27.5,287.9,47.1,2.25,19.1,77.1,0
CS_6373,13.073662271374754,77.52606978984045,Level 2,22.0,9,99.6,13,0.5,375.0,22.8,7179.2,23,3,Rain,25.8,237.9,57.6,0.41,30.0,44.8,1
CS_6374,12.86280451981523,77.42648474957548,Level 2,150.0,9,107.6,2,2.4,245.9,39.8,6498.0,16,7,Clear,29.0,225.3,36.3,0.4,12.0,24.0,1
CS_6375,12.81182527553611,77.4605822593536,Level 2,7.2,6,138.6,12,0.3,429.0,23.9,23390.7,11,4,Rain,31.7,288.0,21.7,0.71,10.4,18.9,0
CS_6376,13.022392612505229,77.44640259093838,Level 2,22.0,8,113.2,12,6.5,288.1,20.9,8411.7,18,5,Extreme,30.8,209.6,14.6,3.19,16.8,79.5,0
CS_6377,13.048283078404745,77.54450633059847,Level 2,7.2,6,77.9,10,3.0,177.2,21.5,13632.4,14,5,Extreme,37.3,387.4,53.3,2.34,2.2,14.4,0
CS_6378,13.090359369785407,77.55877666228523,DC Fast Charger,100.0,8,109.4,13,1.1,355.7,34.3,20653.2,8,6,Extreme,25.7,370.4,24.4,3.11,2.1,65.5,0
CS_6379,13.066950918226492,77.68468203938528,DC Fast Charger,7.2,6,172.6,12,0.5,262.7,17.7,22343.7,3,4,Cloudy,35.0,193.0,38.4,0.02,18.3,77.2,0
CS_6380,12.980160430461925,77.42196945128318,Level 2,22.0,7,116.9,19,13.1,450.6,34.9,22286.4,21,4,Extreme,22.9,157.7,34.2,0.59,21.8,87.4,1
CS_6381,12.959015701763715,77.57996039194651,Level 2,150.0,5,104.6,17,0.2,217.3,36.0,22668.2,4,3,Cloudy,19.2,153.3,40.0,1.48,22.4,28.2,0
CS_6382,12.808352315378777,77.55794955819847,Level 2,22.0,2,58.9,16,0.5,164.6,15.1,8006.6,2,1,Rain,30.7,333.6,23.6,1.6,20.2,54.7,0
CS_6383,12.873996934053434,77.55486992938076,Level 2,50.0,2,121.7,17,1.3,247.7,37.4,13565.7,1,1,Clear,35.5,281.4,72.7,1.86,22.5,29.8,0
CS_6384,12.937884425519877,77.66194778621485,DC Fast Charger,7.2,6,126.2,6,0.5,432.1,11.7,18200.7,14,3,Rain,23.9,262.3,68.7,1.22,10.8,55.4,1
CS_6385,12.98855117002507,77.46166154120866,DC Fast Charger,22.0,8,109.4,18,5.2,421.0,33.9,23024.4,20,1,Extreme,30.6,296.8,75.5,1.17,23.1,32.7,0
CS_6386,12.967175549995524,77.41223198230242,Level 2,100.0,3,103.4,11,1.2,452.1,10.9,13566.6,11,3,Clear,24.0,321.5,49.0,5.19,6.7,77.3,0
CS_6387,13.022790796904507,77.60168145229026,Level 2,100.0,7,185.0,12,3.3,432.3,30.1,17423.7,14,2,Rain,33.5,167.8,66.3,2.26,9.5,74.2,0
CS_6388,12.883930079266113,77.5035472392408,Level 2,22.0,2,125.7,17,9.8,198.6,39.1,24196.6,16,3,Rain,33.2,393.9,20.8,1.76,1.1,67.4,0
CS_6389,12.969485782295742,77.40527697486377,Level 2,50.0,9,137.2,2,8.7,316.5,7.7,24283.8,12,2,Clear,29.8,206.3,57.2,0.14,26.6,55.2,0
CS_6390,12.826442673017239,77.47541220218713,DC Fast Charger,7.2,5,102.0,13,0.8,407.6,11.9,18330.1,9,2,Rain,22.3,123.5,84.7,2.89,20.7,70.7,0
CS_6391,12.924099657074962,77.49279803226504,DC Fast Charger,50.0,2,96.1,19,0.5,427.6,17.4,15063.0,1,2,Cloudy,30.0,350.4,34.5,3.1,27.7,82.4,1
CS_6392,13.02504824988638,77.58505151303528,DC Fast Charger,150.0,4,119.0,19,5.5,230.8,17.6,16449.4,20,6,Cloudy,19.6,259.3,59.0,11.88,9.7,15.7,1
CS_6393,13.008020256028713,77.45177573821479,DC Fast Charger,22.0,5,96.0,4,1.2,281.1,11.4,23024.5,8,4,Cloudy,28.0,105.4,27.7,0.48,26.3,15.0,0
CS_6394,13.097192821151653,77.52391630438602,Level 2,50.0,3,98.5,1,7.6,180.8,22.4,18864.8,12,7,Extreme,24.0,282.4,33.9,1.95,16.8,20.1,0
CS_6395,12.883367337796328,77.54474263332536,DC Fast Charger,150.0,5,113.9,2,2.9,364.0,32.7,9823.8,17,7,Extreme,28.5,286.0,86.3,1.16,24.0,56.8,1
CS_6396,12.949456789752194,77.53777121740923,Level 2,50.0,5,84.6,18,0.8,352.3,33.1,8895.9,6,4,Rain,28.2,302.6,17.1,1.85,15.6,27.5,0
CS_6397,12.8988591241322,77.69218223000004,DC Fast Charger,150.0,2,106.6,12,18.3,315.7,21.3,8342.9,23,6,Rain,28.7,278.7,71.7,2.32,0.6,75.4,1
CS_6398,12.932180934217753,77.41365127133709,DC Fast Charger,100.0,5,102.4,9,0.3,332.3,16.0,16934.5,21,1,Extreme,20.3,180.0,80.0,2.58,14.9,20.8,1
CS_6399,13.057085038960816,77.68529045593573,Level 2,100.0,6,129.0,5,0.7,454.4,13.5,17712.9,14,2,Rain,22.1,399.7,57.9,0.77,22.8,17.0,0
CS_6400,13.005262722556546,77.57458116419821,DC Fast Charger,22.0,7,81.7,16,8.4,419.0,30.0,6588.3,22,4,Rain,36.9,240.3,11.4,2.57,29.1,44.7,1
CS_6401,13.064732357404274,77.63871831449096,Level 2,50.0,5,40.0,4,3.0,106.2,8.0,19935.4,15,2,Rain,32.2,216.4,70.7,0.49,18.4,66.2,1
CS_6402,12.861053332499566,77.52911778540482,Level 2,100.0,2,90.7,3,13.9,339.2,24.1,16028.6,4,6,Clear,29.5,101.1,41.9,0.01,21.2,67.1,1
CS_6403,13.06200833535243,77.5361513643771,Level 2,7.2,6,111.9,18,0.6,122.7,24.0,10983.1,11,4,Cloudy,20.3,270.7,71.4,5.11,27.2,19.4,1
CS_6404,12.817928682253516,77.66379794970474,Level 2,100.0,3,128.9,8,0.9,116.8,8.9,24128.6,4,4,Clear,29.5,246.4,20.3,4.13,23.1,17.0,0
CS_6405,13.066579784131145,77.66878034888758,Level 2,100.0,9,79.2,2,0.0,252.2,21.5,14887.3,22,5,Extreme,29.8,384.1,59.5,2.18,25.1,10.1,0
CS_6406,12.898722133838218,77.47160666442939,DC Fast Charger,50.0,4,116.3,12,1.2,268.5,13.7,14548.0,17,5,Extreme,25.8,195.8,39.8,3.14,21.6,18.6,1
CS_6407,12.894376290024221,77.45977256357538,DC Fast Charger,150.0,5,134.1,1,5.4,96.8,10.8,13841.2,11,2,Cloudy,22.1,303.8,11.1,1.05,16.2,83.9,1
CS_6408,12.953626573009599,77.54887055216099,Level 2,7.2,6,122.5,18,6.4,280.3,7.9,16194.4,9,4,Clear,24.7,289.1,52.5,0.24,21.2,36.0,0
CS_6409,13.08220705631697,77.67008310813831,Level 2,7.2,6,76.3,10,2.8,129.4,11.8,5956.2,18,7,Clear,33.0,337.1,57.4,2.22,4.2,22.3,1
CS_6410,12.814334409404422,77.49670652802186,Level 2,150.0,3,79.5,8,1.5,297.8,27.6,5941.7,11,5,Cloudy,31.8,338.6,84.1,2.51,3.3,75.0,0
CS_6411,12.905669292521225,77.59560438460174,Level 2,50.0,3,113.1,4,6.3,424.4,30.5,14242.9,7,1,Extreme,32.9,101.1,83.8,4.0,11.7,67.4,0
CS_6412,13.056971596605,77.61244550632219,DC Fast Charger,100.0,4,148.8,18,0.9,88.7,13.0,20305.7,0,2,Extreme,30.8,360.5,65.9,0.69,3.9,87.4,0
CS_6413,12.91881634323064,77.63360239946824,Level 2,150.0,4,100.4,3,7.3,229.7,25.1,15387.9,13,7,Rain,23.4,135.4,40.3,3.4,12.3,13.5,0
CS_6414,12.85974706927912,77.56917733737629,DC Fast Charger,7.2,2,95.0,3,7.7,155.2,18.0,23438.4,9,4,Extreme,19.6,115.8,12.3,3.34,27.1,21.3,1
CS_6415,12.927438254399425,77.5207365534837,DC Fast Charger,7.2,4,58.9,12,2.9,308.6,24.0,17739.7,1,7,Cloudy,27.7,342.2,67.3,0.27,23.5,67.2,0
CS_6416,12.9156657504475,77.6901047966397,Level 2,100.0,4,89.1,19,1.1,452.1,13.6,5169.9,20,4,Extreme,32.8,125.4,41.9,0.42,8.3,36.3,0
CS_6417,13.07462486044001,77.58339922599086,DC Fast Charger,100.0,8,78.5,17,5.0,138.8,6.6,13949.0,16,7,Cloudy,33.0,113.5,34.7,0.55,27.9,57.0,0
CS_6418,13.028580312722928,77.61856956348998,Level 2,22.0,9,100.8,17,9.6,354.3,16.4,16039.2,17,5,Rain,22.8,172.7,37.3,1.4,2.1,59.8,0
CS_6419,12.951534666723202,77.50349485370877,Level 2,150.0,9,54.6,4,3.8,91.9,10.6,5329.2,9,1,Clear,29.7,257.1,16.3,0.37,15.4,22.0,0
CS_6420,13.096511170016472,77.60098475430092,DC Fast Charger,100.0,6,90.1,7,3.1,295.6,30.7,7133.8,21,2,Rain,24.4,361.1,25.2,0.47,4.9,42.1,1
CS_6421,12.939583259382777,77.47733929864924,Level 2,22.0,5,69.7,7,19.4,354.2,30.6,24971.7,2,2,Cloudy,26.6,375.4,66.9,0.49,10.0,14.3,0
CS_6422,12.817471349246084,77.4735290752586,Level 2,50.0,8,128.2,7,3.9,351.9,7.5,18511.4,8,5,Clear,21.6,236.0,38.0,0.33,11.4,35.4,0
CS_6423,12.878682296544495,77.61441666054283,DC Fast Charger,7.2,8,74.2,8,0.2,382.2,18.9,18513.1,18,3,Rain,31.5,277.1,14.3,0.13,12.8,80.4,1
CS_6424,12.930821144065794,77.55641842087888,DC Fast Charger,150.0,8,82.8,19,3.5,237.8,8.3,16393.8,19,7,Rain,30.5,377.2,33.7,0.56,20.6,22.0,0
CS_6425,12.847070787243837,77.60498298312672,DC Fast Charger,50.0,5,108.5,9,2.9,392.0,30.0,22920.8,8,1,Clear,22.1,332.2,80.9,1.0,19.8,40.5,0
CS_6426,13.084269537897212,77.48083154722443,Level 2,150.0,7,86.4,9,1.7,262.8,5.6,10769.9,10,1,Cloudy,26.4,286.6,81.7,2.02,16.0,80.2,0
CS_6427,13.030054669345331,77.57961700231702,DC Fast Charger,150.0,4,170.8,14,1.9,195.3,20.3,22062.1,10,2,Cloudy,20.2,173.5,70.4,0.13,8.1,67.5,1
CS_6428,12.880486160128331,77.53318009491093,DC Fast Charger,100.0,8,127.9,18,13.4,194.9,10.3,6933.9,6,7,Clear,19.5,241.2,17.0,0.6,10.7,39.8,0
CS_6429,12.977241360055375,77.57908808605366,DC Fast Charger,22.0,7,100.5,9,0.7,129.1,28.3,24497.8,11,3,Clear,21.4,357.7,83.7,1.0,5.7,60.4,0
CS_6430,13.016434747132871,77.48726391967327,DC Fast Charger,150.0,7,111.0,5,7.2,374.3,12.5,21351.0,20,4,Cloudy,28.1,193.2,81.1,0.97,1.9,81.1,0
CS_6431,13.08238367867204,77.61463528909474,Level 2,50.0,2,29.3,8,11.6,120.9,19.2,5048.0,23,4,Cloudy,25.4,143.6,21.2,4.2,10.6,82.5,1
CS_6432,13.064490604752622,77.64177880984785,DC Fast Charger,150.0,2,137.0,4,1.5,336.3,5.2,6193.0,5,3,Clear,28.2,146.3,43.3,0.28,17.0,34.4,0
CS_6433,12.954557667841465,77.47797494215732,DC Fast Charger,22.0,5,115.4,14,0.3,349.4,39.6,6696.1,21,6,Rain,25.3,331.8,51.2,0.29,15.7,35.9,0
CS_6434,13.032395785937904,77.4901861679567,Level 2,7.2,3,97.8,17,1.8,179.0,31.4,18675.4,3,5,Extreme,31.9,149.5,10.1,0.21,19.4,63.4,0
CS_6435,12.968643426148276,77.59834628091573,DC Fast Charger,150.0,6,117.0,16,2.8,269.9,10.8,18689.2,4,4,Clear,26.2,113.5,33.4,1.14,8.2,35.8,0
CS_6436,12.965811167013662,77.60867555229106,DC Fast Charger,50.0,4,120.6,9,15.1,351.9,20.5,6624.6,5,2,Extreme,33.5,356.3,32.2,0.05,13.9,38.6,1
CS_6437,12.834422587501459,77.61122990531923,Level 2,7.2,6,87.5,5,2.8,50.1,22.4,13966.6,19,5,Rain,25.6,380.2,52.8,0.09,29.0,32.5,0
CS_6438,12.837841297404847,77.60480955143275,Level 2,7.2,8,111.4,5,0.5,173.6,12.9,9753.2,0,1,Rain,30.9,395.9,10.6,9.31,10.5,16.1,0
CS_6439,12.958860084506737,77.51784231508577,Level 2,100.0,4,131.5,6,0.8,220.8,8.0,12980.5,5,6,Cloudy,27.6,209.7,45.9,0.75,13.1,45.4,1
CS_6440,12.880658463493702,77.51845610232111,Level 2,100.0,4,113.6,6,2.2,468.9,24.9,9785.6,18,5,Cloudy,21.8,372.8,36.4,1.62,2.5,58.1,0
CS_6441,12.806311070738142,77.47644528709331,Level 2,150.0,9,92.4,8,1.0,258.9,34.2,13319.2,15,5,Rain,35.7,146.3,54.6,0.2,4.2,79.8,0
CS_6442,13.016851761170063,77.44705010996891,DC Fast Charger,50.0,7,108.9,16,0.3,278.1,25.0,17845.7,2,2,Extreme,36.8,397.9,39.9,1.19,19.3,76.4,1
CS_6443,12.809745979007051,77.60777321381907,DC Fast Charger,100.0,5,141.5,14,1.0,348.9,27.1,8076.9,15,5,Clear,27.6,105.1,23.9,1.18,28.5,40.9,0
CS_6444,12.978583052331217,77.4279566357917,DC Fast Charger,22.0,6,123.5,1,0.6,253.2,25.7,9366.3,22,1,Clear,26.9,203.9,71.2,2.97,28.0,88.4,1
CS_6445,12.961758138238194,77.68133768603603,DC Fast Charger,22.0,6,65.1,16,1.1,244.6,21.0,12145.1,23,2,Clear,32.7,323.4,18.6,4.16,16.8,10.8,1
CS_6446,13.090644407173341,77.64800589110143,Level 2,7.2,3,117.6,15,28.2,488.5,10.2,24596.9,15,5,Extreme,27.8,280.6,55.2,0.87,14.5,69.1,1
CS_6447,12.945263941804292,77.65725172198718,Level 2,7.2,3,113.6,5,2.9,415.5,12.1,17724.5,12,4,Cloudy,31.5,219.9,22.8,0.29,29.1,60.9,0
CS_6448,12.81908043091334,77.67200064438455,Level 2,7.2,6,134.9,9,5.4,365.8,16.5,23309.9,11,7,Rain,29.2,123.3,74.0,0.53,16.7,49.5,0
CS_6449,12.965506390341938,77.52258149121698,DC Fast Charger,22.0,3,101.0,3,0.9,266.2,15.3,22123.9,22,2,Rain,28.8,385.6,47.8,0.94,28.0,32.5,0
CS_6450,13.05232885118483,77.65401021700512,Level 2,100.0,3,88.9,7,9.5,205.8,23.3,16176.3,16,4,Extreme,24.7,356.2,65.5,0.29,24.7,38.6,1
CS_6451,13.099054785284432,77.4474183900875,Level 2,100.0,4,59.0,7,1.6,316.4,19.7,10519.3,7,2,Clear,25.0,122.7,30.8,0.3,15.5,12.9,0
CS_6452,12.929102952106723,77.40649253838248,DC Fast Charger,150.0,9,79.2,16,20.2,250.8,27.3,10150.0,1,6,Extreme,33.3,325.8,16.6,0.28,6.9,77.3,1
CS_6453,12.896089622749024,77.63546741839916,Level 2,50.0,5,136.2,3,9.1,260.0,34.4,16381.4,6,4,Extreme,35.2,150.0,38.1,0.44,15.3,77.4,0
CS_6454,13.071995989085599,77.42243899439909,Level 2,22.0,9,105.9,15,15.1,149.7,6.7,16141.4,18,6,Clear,28.8,389.1,44.1,0.73,22.0,28.6,0
CS_6455,12.857372638722836,77.69655740019778,DC Fast Charger,7.2,8,97.0,7,5.5,406.1,21.2,16193.0,21,1,Rain,34.4,120.0,70.6,2.2,22.1,81.1,0
CS_6456,12.984628674509878,77.60243892888047,DC Fast Charger,50.0,4,138.9,3,5.4,406.0,12.5,12337.0,3,7,Clear,24.1,155.1,31.7,1.28,25.4,89.5,1
CS_6457,12.921714327254284,77.62603491307263,Level 2,7.2,7,132.7,16,9.2,185.4,36.9,19153.2,12,7,Cloudy,30.7,331.8,83.3,1.64,14.1,58.2,0
CS_6458,12.812324709486667,77.47374115688336,DC Fast Charger,50.0,3,77.9,6,6.3,180.1,24.1,13163.6,5,2,Rain,26.7,105.1,83.7,1.58,15.0,62.9,0
CS_6459,12.90418654229171,77.6021596181759,Level 2,50.0,4,136.0,8,4.7,175.1,35.9,12025.1,21,2,Cloudy,28.1,362.9,37.2,6.84,1.0,13.6,0
CS_6460,12.879568556750803,77.4129659811765,DC Fast Charger,100.0,4,50.2,16,2.2,123.2,28.5,15107.1,12,4,Extreme,26.8,178.3,28.5,1.49,12.7,63.1,0
CS_6461,13.005827346183047,77.65134771597708,DC Fast Charger,150.0,2,113.8,6,1.3,436.2,9.7,22896.5,18,6,Cloudy,26.9,358.4,71.2,1.74,24.4,22.8,0
CS_6462,13.084637149307575,77.45088722790948,DC Fast Charger,150.0,4,110.2,16,7.6,169.5,34.6,19123.9,0,2,Cloudy,14.9,241.5,48.1,2.91,18.4,61.9,0
CS_6463,12.880414156213591,77.60920742005014,DC Fast Charger,7.2,4,134.5,2,2.4,364.4,16.1,21281.2,9,4,Rain,21.6,117.0,49.6,2.05,1.0,61.5,0
CS_6464,13.043439781745505,77.46734415036983,Level 2,22.0,5,111.4,1,0.3,94.8,31.0,15688.3,18,5,Extreme,19.2,262.0,73.2,0.25,7.9,25.6,0
CS_6465,12.816607945081524,77.42053595082781,Level 2,150.0,6,92.7,19,3.3,380.9,22.8,15878.3,19,2,Extreme,25.6,316.5,44.4,0.15,20.1,30.0,0
CS_6466,12.961436303011943,77.54444810356482,Level 2,22.0,9,95.0,14,5.4,116.3,30.6,22203.6,4,3,Clear,22.7,260.6,50.0,0.11,20.8,25.2,0
CS_6467,12.82116501911297,77.45078586308185,DC Fast Charger,7.2,9,180.8,19,0.1,121.5,23.5,7920.7,2,6,Cloudy,19.3,370.1,72.0,0.92,21.0,10.2,1
CS_6468,13.080209897339191,77.61883319649797,Level 2,22.0,2,102.5,4,6.1,424.2,37.5,24233.8,15,2,Cloudy,22.9,325.9,28.4,0.54,11.4,73.5,0
CS_6469,13.029905384167217,77.47126975301505,DC Fast Charger,50.0,2,117.9,2,1.3,180.9,22.9,15406.0,17,3,Extreme,26.9,137.2,83.8,3.96,17.8,53.1,1
CS_6470,12.997384973361378,77.50274176687076,Level 2,50.0,2,39.4,2,1.3,127.6,7.1,11515.3,22,3,Cloudy,42.9,113.8,59.4,4.48,16.2,53.0,0
CS_6471,13.047168914487399,77.57023177537934,DC Fast Charger,7.2,7,75.2,12,4.1,291.6,20.8,11293.9,7,5,Extreme,27.3,208.5,62.6,1.18,25.6,16.3,0
CS_6472,12.99425593867105,77.4854904832732,DC Fast Charger,22.0,2,115.6,11,2.1,83.7,38.9,5840.5,7,3,Cloudy,26.1,311.2,86.7,1.45,4.0,54.3,0
CS_6473,13.090683319152287,77.513396434863,DC Fast Charger,22.0,5,51.6,18,3.0,369.7,32.6,10768.8,20,4,Extreme,21.0,357.1,15.6,0.42,5.8,48.2,0
CS_6474,13.014187384359431,77.64468653131212,Level 2,7.2,6,116.5,19,3.6,428.6,27.1,13557.6,9,6,Clear,22.5,358.2,28.6,0.15,27.3,66.3,0
CS_6475,13.077397582874674,77.45376295486831,Level 2,150.0,7,78.2,17,12.7,161.8,10.3,19011.1,12,4,Rain,32.3,120.4,60.8,0.62,9.1,51.5,0
CS_6476,12.955139567603192,77.42466047684458,Level 2,100.0,5,69.0,4,1.1,364.1,11.4,10581.3,11,7,Clear,35.1,341.6,20.2,0.57,23.4,76.9,0
CS_6477,12.83511932389456,77.49850733553991,Level 2,150.0,2,78.1,12,3.1,74.2,30.3,18153.3,11,2,Cloudy,23.4,186.4,41.9,1.76,27.3,41.2,1
CS_6478,12.958453316426905,77.52731303010417,DC Fast Charger,100.0,6,145.8,3,7.7,265.1,30.6,17013.9,4,1,Extreme,28.8,375.5,58.6,0.75,14.2,72.9,0
CS_6479,12.838061848418928,77.56279778464098,DC Fast Charger,22.0,9,110.0,16,1.1,478.4,18.1,13932.8,7,5,Clear,40.8,248.9,21.9,0.33,11.7,25.9,0
CS_6480,12.977748043752921,77.51172710885251,DC Fast Charger,100.0,5,72.7,4,0.4,292.1,39.8,5194.3,23,7,Cloudy,37.5,145.4,39.5,5.2,11.4,18.5,0
CS_6481,12.9447479181583,77.63697351006684,DC Fast Charger,100.0,6,123.3,6,0.1,234.9,29.2,16773.1,11,5,Cloudy,29.2,397.8,52.8,0.1,15.3,31.4,0
CS_6482,12.986772619349834,77.41179584630055,Level 2,22.0,7,124.9,1,0.5,52.6,36.3,7203.8,22,6,Rain,23.2,161.3,69.5,2.1,9.8,47.3,0
CS_6483,12.80301409431645,77.52953026145957,Level 2,50.0,5,88.6,5,1.6,165.2,6.6,5259.2,14,5,Extreme,23.0,182.1,13.7,0.79,26.5,88.1,1
CS_6484,12.85845214749661,77.51467677439693,DC Fast Charger,100.0,8,128.8,10,2.6,242.8,26.8,6991.7,18,5,Rain,17.3,258.6,23.8,2.15,14.4,60.7,0
